"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CPI","TOT","AGRWTH","M","1976-05",9.24787,
"OECD","CPI","TOT","AGRWTH","M","1976-06",8.903754,
"OECD","CPI","TOT","AGRWTH","M","1976-07",8.653403,
"OECD","CPI","TOT","AGRWTH","M","1976-08",8.867137,
"OECD","CPI","TOT","AGRWTH","M","1976-09",8.967196,
"OECD","CPI","TOT","AGRWTH","M","1976-10",9.329725,
"OECD","CPI","TOT","AGRWTH","M","1976-11",9.460113,
"OECD","CPI","TOT","AGRWTH","M","1976-12",9.606698,
"OECD","CPI","TOT","AGRWTH","M","1977-01",9.683738,
"OECD","CPI","TOT","AGRWTH","M","1977-02",9.964315,
"OECD","CPI","TOT","AGRWTH","M","1977-03",10.24274,
"OECD","CPI","TOT","AGRWTH","M","1977-04",10.47616,
"OECD","CPI","TOT","AGRWTH","M","1977-05",10.35887,
"OECD","CPI","TOT","AGRWTH","M","1977-06",10.57601,
"OECD","CPI","TOT","AGRWTH","M","1977-07",10.61513,
"OECD","CPI","TOT","AGRWTH","M","1977-08",10.6379,
"OECD","CPI","TOT","AGRWTH","M","1977-09",10.42056,
"OECD","CPI","TOT","AGRWTH","M","1977-10",9.94929,
"OECD","CPI","TOT","AGRWTH","M","1977-11",9.716653,
"OECD","CPI","TOT","AGRWTH","M","1977-12",9.48327,
"OECD","CPI","TOT","AGRWTH","M","1978-01",9.28636,
"OECD","CPI","TOT","AGRWTH","M","1978-02",9.03301,
"OECD","CPI","TOT","AGRWTH","M","1978-03",8.962185,
"OECD","CPI","TOT","AGRWTH","M","1978-04",8.740428,
"OECD","CPI","TOT","AGRWTH","M","1978-05",8.915342,
"OECD","CPI","TOT","AGRWTH","M","1978-06",9.088243,
"OECD","CPI","TOT","AGRWTH","M","1978-07",9.316746,
"OECD","CPI","TOT","AGRWTH","M","1978-08",9.259122,
"OECD","CPI","TOT","AGRWTH","M","1978-09",9.252506,
"OECD","CPI","TOT","AGRWTH","M","1978-10",9.412338,
"OECD","CPI","TOT","AGRWTH","M","1978-11",9.341919,
"OECD","CPI","TOT","AGRWTH","M","1978-12",9.353493,
"OECD","CPI","TOT","AGRWTH","M","1979-01",9.593002,
"OECD","CPI","TOT","AGRWTH","M","1979-02",9.752817,
"OECD","CPI","TOT","AGRWTH","M","1979-03",9.939377,
"OECD","CPI","TOT","AGRWTH","M","1979-04",10.20152,
"OECD","CPI","TOT","AGRWTH","M","1979-05",10.43567,
"OECD","CPI","TOT","AGRWTH","M","1979-06",10.76317,
"OECD","CPI","TOT","AGRWTH","M","1979-07",11.41753,
"OECD","CPI","TOT","AGRWTH","M","1979-08",11.66498,
"OECD","CPI","TOT","AGRWTH","M","1979-09",12.08644,
"OECD","CPI","TOT","AGRWTH","M","1979-10",12.40355,
"OECD","CPI","TOT","AGRWTH","M","1979-11",12.88976,
"OECD","CPI","TOT","AGRWTH","M","1979-12",13.54096,
"OECD","CPI","TOT","AGRWTH","M","1980-01",14.44785,
"OECD","CPI","TOT","AGRWTH","M","1980-02",15.2078,
"OECD","CPI","TOT","AGRWTH","M","1980-03",15.47762,
"OECD","CPI","TOT","AGRWTH","M","1980-04",15.69907,
"OECD","CPI","TOT","AGRWTH","M","1980-05",15.56948,
"OECD","CPI","TOT","AGRWTH","M","1980-06",15.44709,
"OECD","CPI","TOT","AGRWTH","M","1980-07",14.53896,
"OECD","CPI","TOT","AGRWTH","M","1980-08",14.54541,
"OECD","CPI","TOT","AGRWTH","M","1980-09",14.35912,
"OECD","CPI","TOT","AGRWTH","M","1980-10",14.15877,
"OECD","CPI","TOT","AGRWTH","M","1980-11",14.18686,
"OECD","CPI","TOT","AGRWTH","M","1980-12",13.98913,
"OECD","CPI","TOT","AGRWTH","M","1981-01",13.30429,
"OECD","CPI","TOT","AGRWTH","M","1981-02",12.63405,
"OECD","CPI","TOT","AGRWTH","M","1981-03",12.31046,
"OECD","CPI","TOT","AGRWTH","M","1981-04",11.87519,
"OECD","CPI","TOT","AGRWTH","M","1981-05",11.77348,
"OECD","CPI","TOT","AGRWTH","M","1981-06",11.61335,
"OECD","CPI","TOT","AGRWTH","M","1981-07",12.00214,
"OECD","CPI","TOT","AGRWTH","M","1981-08",11.95519,
"OECD","CPI","TOT","AGRWTH","M","1981-09",12.06037,
"OECD","CPI","TOT","AGRWTH","M","1981-10",11.83912,
"OECD","CPI","TOT","AGRWTH","M","1981-11",11.54935,
"OECD","CPI","TOT","AGRWTH","M","1981-12",11.22101,
"OECD","CPI","TOT","AGRWTH","M","1982-01",10.90268,
"OECD","CPI","TOT","AGRWTH","M","1982-02",10.55311,
"OECD","CPI","TOT","AGRWTH","M","1982-03",10.14869,
"OECD","CPI","TOT","AGRWTH","M","1982-04",10.15883,
"OECD","CPI","TOT","AGRWTH","M","1982-05",10.40927,
"OECD","CPI","TOT","AGRWTH","M","1982-06",10.73632,
"OECD","CPI","TOT","AGRWTH","M","1982-07",10.50869,
"OECD","CPI","TOT","AGRWTH","M","1982-08",10.95056,
"OECD","CPI","TOT","AGRWTH","M","1982-09",10.73149,
"OECD","CPI","TOT","AGRWTH","M","1982-10",10.92862,
"OECD","CPI","TOT","AGRWTH","M","1982-11",10.81513,
"OECD","CPI","TOT","AGRWTH","M","1982-12",11.30124,
"OECD","CPI","TOT","AGRWTH","M","1983-01",11.40648,
"OECD","CPI","TOT","AGRWTH","M","1983-02",11.32631,
"OECD","CPI","TOT","AGRWTH","M","1983-03",11.40757,
"OECD","CPI","TOT","AGRWTH","M","1983-04",11.45956,
"OECD","CPI","TOT","AGRWTH","M","1983-05",11.14192,
"OECD","CPI","TOT","AGRWTH","M","1983-06",10.45955,
"OECD","CPI","TOT","AGRWTH","M","1983-07",10.40761,
"OECD","CPI","TOT","AGRWTH","M","1983-08",9.907596,
"OECD","CPI","TOT","AGRWTH","M","1983-09",9.874064,
"OECD","CPI","TOT","AGRWTH","M","1983-10",9.762347,
"OECD","CPI","TOT","AGRWTH","M","1983-11",10.0003,
"OECD","CPI","TOT","AGRWTH","M","1983-12",9.580768,
"OECD","CPI","TOT","AGRWTH","M","1984-01",9.392581,
"OECD","CPI","TOT","AGRWTH","M","1984-02",9.615873,
"OECD","CPI","TOT","AGRWTH","M","1984-03",9.591827,
"OECD","CPI","TOT","AGRWTH","M","1984-04",9.314425,
"OECD","CPI","TOT","AGRWTH","M","1984-05",9.087034,
"OECD","CPI","TOT","AGRWTH","M","1984-06",9.139986,
"OECD","CPI","TOT","AGRWTH","M","1984-07",8.936355,
"OECD","CPI","TOT","AGRWTH","M","1984-08",8.727064,
"OECD","CPI","TOT","AGRWTH","M","1984-09",8.568364,
"OECD","CPI","TOT","AGRWTH","M","1984-10",8.469811,
"OECD","CPI","TOT","AGRWTH","M","1984-11",8.109618,
"OECD","CPI","TOT","AGRWTH","M","1984-12",7.915034,
"OECD","CPI","TOT","AGRWTH","M","1985-01",7.934479,
"OECD","CPI","TOT","AGRWTH","M","1985-02",7.850035,
"OECD","CPI","TOT","AGRWTH","M","1985-03",8.018836,
"OECD","CPI","TOT","AGRWTH","M","1985-04",7.963062,
"OECD","CPI","TOT","AGRWTH","M","1985-05",7.834154,
"OECD","CPI","TOT","AGRWTH","M","1985-06",7.560196,
"OECD","CPI","TOT","AGRWTH","M","1985-07",7.4415,
"OECD","CPI","TOT","AGRWTH","M","1985-08",7.368648,
"OECD","CPI","TOT","AGRWTH","M","1985-09",7.256457,
"OECD","CPI","TOT","AGRWTH","M","1985-10",7.302375,
"OECD","CPI","TOT","AGRWTH","M","1985-11",7.479386,
"OECD","CPI","TOT","AGRWTH","M","1985-12",7.768263,
"OECD","CPI","TOT","AGRWTH","M","1986-01",7.726063,
"OECD","CPI","TOT","AGRWTH","M","1986-02",7.191139,
"OECD","CPI","TOT","AGRWTH","M","1986-03",6.536347,
"OECD","CPI","TOT","AGRWTH","M","1986-04",6.160212,
"OECD","CPI","TOT","AGRWTH","M","1986-05",6.24873,
"OECD","CPI","TOT","AGRWTH","M","1986-06",6.594161,
"OECD","CPI","TOT","AGRWTH","M","1986-07",6.546713,
"OECD","CPI","TOT","AGRWTH","M","1986-08",6.795122,
"OECD","CPI","TOT","AGRWTH","M","1986-09",7.030479,
"OECD","CPI","TOT","AGRWTH","M","1986-10",6.954455,
"OECD","CPI","TOT","AGRWTH","M","1986-11",7.003483,
"OECD","CPI","TOT","AGRWTH","M","1986-12",7.041857,
"OECD","CPI","TOT","AGRWTH","M","1987-01",7.03247,
"OECD","CPI","TOT","AGRWTH","M","1987-02",7.509392,
"OECD","CPI","TOT","AGRWTH","M","1987-03",8.122237,
"OECD","CPI","TOT","AGRWTH","M","1987-04",8.784689,
"OECD","CPI","TOT","AGRWTH","M","1987-05",8.996051,
"OECD","CPI","TOT","AGRWTH","M","1987-06",8.945277,
"OECD","CPI","TOT","AGRWTH","M","1987-07",9.293781,
"OECD","CPI","TOT","AGRWTH","M","1987-08",9.591784,
"OECD","CPI","TOT","AGRWTH","M","1987-09",9.670009,
"OECD","CPI","TOT","AGRWTH","M","1987-10",9.950319,
"OECD","CPI","TOT","AGRWTH","M","1987-11",10.17367,
"OECD","CPI","TOT","AGRWTH","M","1987-12",11.07253,
"OECD","CPI","TOT","AGRWTH","M","1988-01",11.18279,
"OECD","CPI","TOT","AGRWTH","M","1988-02",11.2206,
"OECD","CPI","TOT","AGRWTH","M","1988-03",11.25049,
"OECD","CPI","TOT","AGRWTH","M","1988-04",10.95024,
"OECD","CPI","TOT","AGRWTH","M","1988-05",10.58656,
"OECD","CPI","TOT","AGRWTH","M","1988-06",10.37791,
"OECD","CPI","TOT","AGRWTH","M","1988-07",10.07041,
"OECD","CPI","TOT","AGRWTH","M","1988-08",9.600921,
"OECD","CPI","TOT","AGRWTH","M","1988-09",9.324014,
"OECD","CPI","TOT","AGRWTH","M","1988-10",8.821535,
"OECD","CPI","TOT","AGRWTH","M","1988-11",8.307424,
"OECD","CPI","TOT","AGRWTH","M","1988-12",6.983788,
"OECD","CPI","TOT","AGRWTH","M","1989-01",6.650569,
"OECD","CPI","TOT","AGRWTH","M","1989-02",6.417606,
"OECD","CPI","TOT","AGRWTH","M","1989-03",6.245653,
"OECD","CPI","TOT","AGRWTH","M","1989-04",6.444405,
"OECD","CPI","TOT","AGRWTH","M","1989-05",6.613868,
"OECD","CPI","TOT","AGRWTH","M","1989-06",6.489559,
"OECD","CPI","TOT","AGRWTH","M","1989-07",6.43046,
"OECD","CPI","TOT","AGRWTH","M","1989-08",6.243065,
"OECD","CPI","TOT","AGRWTH","M","1989-09",6.167286,
"OECD","CPI","TOT","AGRWTH","M","1989-10",6.356283,
"OECD","CPI","TOT","AGRWTH","M","1989-11",6.287955,
"OECD","CPI","TOT","AGRWTH","M","1989-12",6.355591,
"OECD","CPI","TOT","AGRWTH","M","1990-01",6.767809,
"OECD","CPI","TOT","AGRWTH","M","1990-02",6.933704,
"OECD","CPI","TOT","AGRWTH","M","1990-03",6.943252,
"OECD","CPI","TOT","AGRWTH","M","1990-04",6.653216,
"OECD","CPI","TOT","AGRWTH","M","1990-05",6.532232,
"OECD","CPI","TOT","AGRWTH","M","1990-06",6.663614,
"OECD","CPI","TOT","AGRWTH","M","1990-07",6.618624,
"OECD","CPI","TOT","AGRWTH","M","1990-08",7.150151,
"OECD","CPI","TOT","AGRWTH","M","1990-09",7.528544,
"OECD","CPI","TOT","AGRWTH","M","1990-10",7.732218,
"OECD","CPI","TOT","AGRWTH","M","1990-11",7.830545,
"OECD","CPI","TOT","AGRWTH","M","1990-12",7.647943,
"OECD","CPI","TOT","AGRWTH","M","1991-01",7.433422,
"OECD","CPI","TOT","AGRWTH","M","1991-02",7.229242,
"OECD","CPI","TOT","AGRWTH","M","1991-03",7.033252,
"OECD","CPI","TOT","AGRWTH","M","1991-04",6.938771,
"OECD","CPI","TOT","AGRWTH","M","1991-05",6.916604,
"OECD","CPI","TOT","AGRWTH","M","1991-06",6.890972,
"OECD","CPI","TOT","AGRWTH","M","1991-07",6.909209,
"OECD","CPI","TOT","AGRWTH","M","1991-08",6.51701,
"OECD","CPI","TOT","AGRWTH","M","1991-09",6.070325,
"OECD","CPI","TOT","AGRWTH","M","1991-10",5.820749,
"OECD","CPI","TOT","AGRWTH","M","1991-11",6.020413,
"OECD","CPI","TOT","AGRWTH","M","1991-12",6.03741,
"OECD","CPI","TOT","AGRWTH","M","1992-01",5.657688,
"OECD","CPI","TOT","AGRWTH","M","1992-02",5.735866,
"OECD","CPI","TOT","AGRWTH","M","1992-03",5.940887,
"OECD","CPI","TOT","AGRWTH","M","1992-04",5.831464,
"OECD","CPI","TOT","AGRWTH","M","1992-05",5.63314,
"OECD","CPI","TOT","AGRWTH","M","1992-06",5.467883,
"OECD","CPI","TOT","AGRWTH","M","1992-07",5.225594,
"OECD","CPI","TOT","AGRWTH","M","1992-08",5.168424,
"OECD","CPI","TOT","AGRWTH","M","1992-09",5.178521,
"OECD","CPI","TOT","AGRWTH","M","1992-10",4.963543,
"OECD","CPI","TOT","AGRWTH","M","1992-11",4.706647,
"OECD","CPI","TOT","AGRWTH","M","1992-12",4.629142,
"OECD","CPI","TOT","AGRWTH","M","1993-01",4.81133,
"OECD","CPI","TOT","AGRWTH","M","1993-02",4.779423,
"OECD","CPI","TOT","AGRWTH","M","1993-03",4.645667,
"OECD","CPI","TOT","AGRWTH","M","1993-04",4.632386,
"OECD","CPI","TOT","AGRWTH","M","1993-05",4.657726,
"OECD","CPI","TOT","AGRWTH","M","1993-06",4.611459,
"OECD","CPI","TOT","AGRWTH","M","1993-07",4.794409,
"OECD","CPI","TOT","AGRWTH","M","1993-08",4.760175,
"OECD","CPI","TOT","AGRWTH","M","1993-09",4.599831,
"OECD","CPI","TOT","AGRWTH","M","1993-10",4.565859,
"OECD","CPI","TOT","AGRWTH","M","1993-11",4.468708,
"OECD","CPI","TOT","AGRWTH","M","1993-12",4.523026,
"OECD","CPI","TOT","AGRWTH","M","1994-01",4.268291,
"OECD","CPI","TOT","AGRWTH","M","1994-02",4.265065,
"OECD","CPI","TOT","AGRWTH","M","1994-03",4.245025,
"OECD","CPI","TOT","AGRWTH","M","1994-04",4.608162,
"OECD","CPI","TOT","AGRWTH","M","1994-05",4.729356,
"OECD","CPI","TOT","AGRWTH","M","1994-06",4.767204,
"OECD","CPI","TOT","AGRWTH","M","1994-07",4.754326,
"OECD","CPI","TOT","AGRWTH","M","1994-08",4.896083,
"OECD","CPI","TOT","AGRWTH","M","1994-09",4.964637,
"OECD","CPI","TOT","AGRWTH","M","1994-10",4.920637,
"OECD","CPI","TOT","AGRWTH","M","1994-11",5.057953,
"OECD","CPI","TOT","AGRWTH","M","1994-12",5.216569,
"OECD","CPI","TOT","AGRWTH","M","1995-01",5.456733,
"OECD","CPI","TOT","AGRWTH","M","1995-02",5.628942,
"OECD","CPI","TOT","AGRWTH","M","1995-03",5.853224,
"OECD","CPI","TOT","AGRWTH","M","1995-04",5.890019,
"OECD","CPI","TOT","AGRWTH","M","1995-05",5.991003,
"OECD","CPI","TOT","AGRWTH","M","1995-06",6.135924,
"OECD","CPI","TOT","AGRWTH","M","1995-07",6.03208,
"OECD","CPI","TOT","AGRWTH","M","1995-08",5.99893,
"OECD","CPI","TOT","AGRWTH","M","1995-09",6.189282,
"OECD","CPI","TOT","AGRWTH","M","1995-10",6.209898,
"OECD","CPI","TOT","AGRWTH","M","1995-11",6.15056,
"OECD","CPI","TOT","AGRWTH","M","1995-12",6.175247,
"OECD","CPI","TOT","AGRWTH","M","1996-01",6.238727,
"OECD","CPI","TOT","AGRWTH","M","1996-02",6.087846,
"OECD","CPI","TOT","AGRWTH","M","1996-03",6.035106,
"OECD","CPI","TOT","AGRWTH","M","1996-04",5.839087,
"OECD","CPI","TOT","AGRWTH","M","1996-05",5.749173,
"OECD","CPI","TOT","AGRWTH","M","1996-06",5.543026,
"OECD","CPI","TOT","AGRWTH","M","1996-07",5.557083,
"OECD","CPI","TOT","AGRWTH","M","1996-08",5.454088,
"OECD","CPI","TOT","AGRWTH","M","1996-09",5.335891,
"OECD","CPI","TOT","AGRWTH","M","1996-10",5.380571,
"OECD","CPI","TOT","AGRWTH","M","1996-11",5.393686,
"OECD","CPI","TOT","AGRWTH","M","1996-12",5.362783,
"OECD","CPI","TOT","AGRWTH","M","1997-01",5.171638,
"OECD","CPI","TOT","AGRWTH","M","1997-02",5.063838,
"OECD","CPI","TOT","AGRWTH","M","1997-03",4.800233,
"OECD","CPI","TOT","AGRWTH","M","1997-04",4.666659,
"OECD","CPI","TOT","AGRWTH","M","1997-05",4.50499,
"OECD","CPI","TOT","AGRWTH","M","1997-06",4.56212,
"OECD","CPI","TOT","AGRWTH","M","1997-07",4.677839,
"OECD","CPI","TOT","AGRWTH","M","1997-08",4.770813,
"OECD","CPI","TOT","AGRWTH","M","1997-09",4.797603,
"OECD","CPI","TOT","AGRWTH","M","1997-10",4.81157,
"OECD","CPI","TOT","AGRWTH","M","1997-11",4.738041,
"OECD","CPI","TOT","AGRWTH","M","1997-12",4.665298,
"OECD","CPI","TOT","AGRWTH","M","1998-01",4.569803,
"OECD","CPI","TOT","AGRWTH","M","1998-02",4.578302,
"OECD","CPI","TOT","AGRWTH","M","1998-03",4.550289,
"OECD","CPI","TOT","AGRWTH","M","1998-04",4.389808,
"OECD","CPI","TOT","AGRWTH","M","1998-05",4.422804,
"OECD","CPI","TOT","AGRWTH","M","1998-06",4.32744,
"OECD","CPI","TOT","AGRWTH","M","1998-07",4.156219,
"OECD","CPI","TOT","AGRWTH","M","1998-08",3.940349,
"OECD","CPI","TOT","AGRWTH","M","1998-09",3.853703,
"OECD","CPI","TOT","AGRWTH","M","1998-10",3.837675,
"OECD","CPI","TOT","AGRWTH","M","1998-11",3.805321,
"OECD","CPI","TOT","AGRWTH","M","1998-12",3.684899,
"OECD","CPI","TOT","AGRWTH","M","1999-01",3.504043,
"OECD","CPI","TOT","AGRWTH","M","1999-02",3.329468,
"OECD","CPI","TOT","AGRWTH","M","1999-03",3.394828,
"OECD","CPI","TOT","AGRWTH","M","1999-04",3.684659,
"OECD","CPI","TOT","AGRWTH","M","1999-05",3.532856,
"OECD","CPI","TOT","AGRWTH","M","1999-06",3.478724,
"OECD","CPI","TOT","AGRWTH","M","1999-07",3.605608,
"OECD","CPI","TOT","AGRWTH","M","1999-08",3.760989,
"OECD","CPI","TOT","AGRWTH","M","1999-09",3.828814,
"OECD","CPI","TOT","AGRWTH","M","1999-10",3.734225,
"OECD","CPI","TOT","AGRWTH","M","1999-11",3.712928,
"OECD","CPI","TOT","AGRWTH","M","1999-12",3.85375,
"OECD","CPI","TOT","AGRWTH","M","2000-01",3.906839,
"OECD","CPI","TOT","AGRWTH","M","2000-02",4.151949,
"OECD","CPI","TOT","AGRWTH","M","2000-03",4.34828,
"OECD","CPI","TOT","AGRWTH","M","2000-04",3.852762,
"OECD","CPI","TOT","AGRWTH","M","2000-05",3.909243,
"OECD","CPI","TOT","AGRWTH","M","2000-06",4.21406,
"OECD","CPI","TOT","AGRWTH","M","2000-07",4.226468,
"OECD","CPI","TOT","AGRWTH","M","2000-08",3.996715,
"OECD","CPI","TOT","AGRWTH","M","2000-09",3.996933,
"OECD","CPI","TOT","AGRWTH","M","2000-10",3.845331,
"OECD","CPI","TOT","AGRWTH","M","2000-11",3.859906,
"OECD","CPI","TOT","AGRWTH","M","2000-12",3.709664,
"OECD","CPI","TOT","AGRWTH","M","2001-01",3.727158,
"OECD","CPI","TOT","AGRWTH","M","2001-02",3.604479,
"OECD","CPI","TOT","AGRWTH","M","2001-03",3.377171,
"OECD","CPI","TOT","AGRWTH","M","2001-04",3.887435,
"OECD","CPI","TOT","AGRWTH","M","2001-05",4.228891,
"OECD","CPI","TOT","AGRWTH","M","2001-06",4.037383,
"OECD","CPI","TOT","AGRWTH","M","2001-07",3.630287,
"OECD","CPI","TOT","AGRWTH","M","2001-08",3.670346,
"OECD","CPI","TOT","AGRWTH","M","2001-09",3.591969,
"OECD","CPI","TOT","AGRWTH","M","2001-10",3.420355,
"OECD","CPI","TOT","AGRWTH","M","2001-11",3.176014,
"OECD","CPI","TOT","AGRWTH","M","2001-12",3.052077,
"OECD","CPI","TOT","AGRWTH","M","2002-01",3.062451,
"OECD","CPI","TOT","AGRWTH","M","2002-02",2.98095,
"OECD","CPI","TOT","AGRWTH","M","2002-03",3.085397,
"OECD","CPI","TOT","AGRWTH","M","2002-04",2.916911,
"OECD","CPI","TOT","AGRWTH","M","2002-05",2.513692,
"OECD","CPI","TOT","AGRWTH","M","2002-06",2.358846,
"OECD","CPI","TOT","AGRWTH","M","2002-07",2.528836,
"OECD","CPI","TOT","AGRWTH","M","2002-08",2.657669,
"OECD","CPI","TOT","AGRWTH","M","2002-09",2.488719,
"OECD","CPI","TOT","AGRWTH","M","2002-10",2.656087,
"OECD","CPI","TOT","AGRWTH","M","2002-11",2.785186,
"OECD","CPI","TOT","AGRWTH","M","2002-12",2.809609,
"OECD","CPI","TOT","AGRWTH","M","2003-01",2.783809,
"OECD","CPI","TOT","AGRWTH","M","2003-02",3.040717,
"OECD","CPI","TOT","AGRWTH","M","2003-03",3.086877,
"OECD","CPI","TOT","AGRWTH","M","2003-04",2.543473,
"OECD","CPI","TOT","AGRWTH","M","2003-05",2.345289,
"OECD","CPI","TOT","AGRWTH","M","2003-06",2.343573,
"OECD","CPI","TOT","AGRWTH","M","2003-07",2.304477,
"OECD","CPI","TOT","AGRWTH","M","2003-08",2.282906,
"OECD","CPI","TOT","AGRWTH","M","2003-09",2.320362,
"OECD","CPI","TOT","AGRWTH","M","2003-10",2.135269,
"OECD","CPI","TOT","AGRWTH","M","2003-11",1.960604,
"OECD","CPI","TOT","AGRWTH","M","2003-12",1.967475,
"OECD","CPI","TOT","AGRWTH","M","2004-01",1.890047,
"OECD","CPI","TOT","AGRWTH","M","2004-02",1.740076,
"OECD","CPI","TOT","AGRWTH","M","2004-03",1.709715,
"OECD","CPI","TOT","AGRWTH","M","2004-04",2.050446,
"OECD","CPI","TOT","AGRWTH","M","2004-05",2.524515,
"OECD","CPI","TOT","AGRWTH","M","2004-06",2.66967,
"OECD","CPI","TOT","AGRWTH","M","2004-07",2.569733,
"OECD","CPI","TOT","AGRWTH","M","2004-08",2.445133,
"OECD","CPI","TOT","AGRWTH","M","2004-09",2.330029,
"OECD","CPI","TOT","AGRWTH","M","2004-10",2.75532,
"OECD","CPI","TOT","AGRWTH","M","2004-11",2.904079,
"OECD","CPI","TOT","AGRWTH","M","2004-12",2.726313,
"OECD","CPI","TOT","AGRWTH","M","2005-01",2.470621,
"OECD","CPI","TOT","AGRWTH","M","2005-02",2.474895,
"OECD","CPI","TOT","AGRWTH","M","2005-03",2.566652,
"OECD","CPI","TOT","AGRWTH","M","2005-04",2.69967,
"OECD","CPI","TOT","AGRWTH","M","2005-05",2.340961,
"OECD","CPI","TOT","AGRWTH","M","2005-06",2.163176,
"OECD","CPI","TOT","AGRWTH","M","2005-07",2.516579,
"OECD","CPI","TOT","AGRWTH","M","2005-08",2.703174,
"OECD","CPI","TOT","AGRWTH","M","2005-09",3.239693,
"OECD","CPI","TOT","AGRWTH","M","2005-10",2.971282,
"OECD","CPI","TOT","AGRWTH","M","2005-11",2.521113,
"OECD","CPI","TOT","AGRWTH","M","2005-12",2.565414,
"OECD","CPI","TOT","AGRWTH","M","2006-01",2.942501,
"OECD","CPI","TOT","AGRWTH","M","2006-02",2.739127,
"OECD","CPI","TOT","AGRWTH","M","2006-03",2.555274,
"OECD","CPI","TOT","AGRWTH","M","2006-04",2.764128,
"OECD","CPI","TOT","AGRWTH","M","2006-05",3.097621,
"OECD","CPI","TOT","AGRWTH","M","2006-06",3.213628,
"OECD","CPI","TOT","AGRWTH","M","2006-07",3.13554,
"OECD","CPI","TOT","AGRWTH","M","2006-08",3.03526,
"OECD","CPI","TOT","AGRWTH","M","2006-09",2.142459,
"OECD","CPI","TOT","AGRWTH","M","2006-10",1.720858,
"OECD","CPI","TOT","AGRWTH","M","2006-11",2.06304,
"OECD","CPI","TOT","AGRWTH","M","2006-12",2.324365,
"OECD","CPI","TOT","AGRWTH","M","2007-01",2.052162,
"OECD","CPI","TOT","AGRWTH","M","2007-02",2.221311,
"OECD","CPI","TOT","AGRWTH","M","2007-03",2.46115,
"OECD","CPI","TOT","AGRWTH","M","2007-04",2.36459,
"OECD","CPI","TOT","AGRWTH","M","2007-05",2.344977,
"OECD","CPI","TOT","AGRWTH","M","2007-06",2.329023,
"OECD","CPI","TOT","AGRWTH","M","2007-07",2.145558,
"OECD","CPI","TOT","AGRWTH","M","2007-08",1.935443,
"OECD","CPI","TOT","AGRWTH","M","2007-09",2.378267,
"OECD","CPI","TOT","AGRWTH","M","2007-10",2.945628,
"OECD","CPI","TOT","AGRWTH","M","2007-11",3.484046,
"OECD","CPI","TOT","AGRWTH","M","2007-12",3.429675,
"OECD","CPI","TOT","AGRWTH","M","2008-01",3.583946,
"OECD","CPI","TOT","AGRWTH","M","2008-02",3.543864,
"OECD","CPI","TOT","AGRWTH","M","2008-03",3.624352,
"OECD","CPI","TOT","AGRWTH","M","2008-04",3.560549,
"OECD","CPI","TOT","AGRWTH","M","2008-05",3.924048,
"OECD","CPI","TOT","AGRWTH","M","2008-06",4.473785,
"OECD","CPI","TOT","AGRWTH","M","2008-07",4.877817,
"OECD","CPI","TOT","AGRWTH","M","2008-08",4.718086,
"OECD","CPI","TOT","AGRWTH","M","2008-09",4.465352,
"OECD","CPI","TOT","AGRWTH","M","2008-10",3.712404,
"OECD","CPI","TOT","AGRWTH","M","2008-11",2.240742,
"OECD","CPI","TOT","AGRWTH","M","2008-12",1.529855,
"OECD","CPI","TOT","AGRWTH","M","2009-01",1.285563,
"OECD","CPI","TOT","AGRWTH","M","2009-02",1.342561,
"OECD","CPI","TOT","AGRWTH","M","2009-03",0.883114,
"OECD","CPI","TOT","AGRWTH","M","2009-04",0.6257155,
"OECD","CPI","TOT","AGRWTH","M","2009-05",0.08781239,
"OECD","CPI","TOT","AGRWTH","M","2009-06",-0.1287767,
"OECD","CPI","TOT","AGRWTH","M","2009-07",-0.6441761,
"OECD","CPI","TOT","AGRWTH","M","2009-08",-0.3117685,
"OECD","CPI","TOT","AGRWTH","M","2009-09",-0.3173411,
"OECD","CPI","TOT","AGRWTH","M","2009-10",0.1787449,
"OECD","CPI","TOT","AGRWTH","M","2009-11",1.251725,
"OECD","CPI","TOT","AGRWTH","M","2009-12",1.816732,
"OECD","CPI","TOT","AGRWTH","M","2010-01",2.037228,
"OECD","CPI","TOT","AGRWTH","M","2010-02",1.868032,
"OECD","CPI","TOT","AGRWTH","M","2010-03",2.042488,
"OECD","CPI","TOT","AGRWTH","M","2010-04",2.069914,
"OECD","CPI","TOT","AGRWTH","M","2010-05",1.936059,
"OECD","CPI","TOT","AGRWTH","M","2010-06",1.444387,
"OECD","CPI","TOT","AGRWTH","M","2010-07",1.562336,
"OECD","CPI","TOT","AGRWTH","M","2010-08",1.501439,
"OECD","CPI","TOT","AGRWTH","M","2010-09",1.617485,
"OECD","CPI","TOT","AGRWTH","M","2010-10",1.768265,
"OECD","CPI","TOT","AGRWTH","M","2010-11",1.709081,
"OECD","CPI","TOT","AGRWTH","M","2010-12",1.946304,
"OECD","CPI","TOT","AGRWTH","M","2011-01",2.024165,
"OECD","CPI","TOT","AGRWTH","M","2011-02",2.250805,
"OECD","CPI","TOT","AGRWTH","M","2011-03",2.546054,
"OECD","CPI","TOT","AGRWTH","M","2011-04",2.784751,
"OECD","CPI","TOT","AGRWTH","M","2011-05",3.03229,
"OECD","CPI","TOT","AGRWTH","M","2011-06",2.990981,
