Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
IDA total,IDA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,39.4424660275,39.530469997,39.6944487797,39.7976001546,39.9448575211,39.8622340987,39.9683909019,40.0088215901,40.2070842708,40.1292432087,40.0935788195,40.0061988917,40.2562856229,40.0736537335,40.093300746,39.5444981769,39.4121258533,39.439430828,39.3755246512,39.5416971644,39.4254766931,39.5840100815,39.5797165015,39.7854753518,40.0591479814,40.374953323,40.5474682686,40.7326053992,40.9054376623,40.977688114,41.169519109,41.6497697302,41.0166492422,41.2312920513,41.4837047569,41.6391026088,42.2148500974,42.3458290111,42.61626565,42.7373730613,42.8328174051,42.9714812124,42.6773979689,42.7724540874,43.1192528666,43.2682413863,43.4094373893,43.5354308226,42.1755305397,42.2329503701,41.2124133157,41.3694044897,41.3528641433,41.3379681655,41.3438336095,,
IDA blend,IDB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,51.9560141333,52.1356898559,52.5554381431,52.8452875023,53.4132583597,53.010441191,53.369956892,53.3385803922,54.1259275888,53.6788672193,53.3567598544,52.5977960528,53.7234955085,52.8863204155,52.8456397397,50.0571245022,49.3528323168,49.1646682216,48.8555388866,49.4472793771,48.7023430171,49.3135934415,49.0891470746,49.9433317638,50.4781302585,51.1461766735,51.4945448838,51.459686162,51.7630117936,51.6941886313,52.2699780627,53.0785865503,52.4710615888,52.6599130962,53.0949425609,53.0907994658,55.0220797025,55.166086463,55.6973571635,55.7871104868,55.4653779175,55.6191789866,53.1332725898,53.0810571381,53.1793921735,53.4855453849,53.5016799859,53.2750208419,52.5818898367,52.7922647709,53.154537845,53.3324350907,53.1424630402,53.0736013123,53.0681950239,,
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.307484668,21.307484668,21.2798842993,21.2798842993,21.2522839305,21.2246835618,21.2246835618,21.2246835618,21.197083193,21.197083193,21.1694828243,21.1694828243,21.1418824555,21.1418824555,21.1175941311,21.0016725823,21.0016725823,21.0016725823,20.9762802431,20.9762802431,20.9486798744,20.9486798744,20.9210795056,20.4529772518,21.9031006254,22.793488521,24.004040694,24.3639495024,24.5284477001,24.8861484789,22.921554232,22.8260569561,23.1931418604,23.1683015285,23.724172955,23.7186528812,24.0272250037,24.2204275849,25.3244423345,26.0420519218,26.3307517788,26.5962673261,28.15568816,29.4584255646,28.6193743548,28.4283798032,29.2563908654,29.8083982402,30.6916100399,30.6916100399,31.1884166772,31.1884166772,31.4644203647,31.4644203647,31.4644203647,,
IDA only,IDX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.0224051576,36.0853544444,36.1794292106,36.2315544124,36.263827145,36.2687154415,36.3056270677,36.3656832811,36.4029440713,36.4260138377,36.4686367898,36.5648065402,36.5755807446,36.5717713006,36.6078615174,36.6712119344,36.6951553991,36.781351872,36.7844695106,36.8343267876,36.8899454608,36.9247432961,36.9806213569,37.0091539856,37.2114563094,37.4309879512,37.5554390972,37.8007049754,37.9378710988,38.0486794581,38.1357010119,38.3200643537,37.6794418255,37.9004729852,38.0996685751,38.3015638243,38.4822544767,38.6094427898,38.8038673454,38.9341908482,39.1512161683,39.2854684106,39.6301412338,39.7678442167,40.1870482168,40.2902531727,40.4694800669,40.696658691,39.1424154695,39.155374308,37.7318575687,37.8827257937,37.9167103541,37.9173516751,37.9265025212,,
Isle of Man,IMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,57.0175438596,57.0175438596,56.4912280702,55.7894736842,56.1403508772,54.3859649123,54.5614035088,54.7368421053,55.4385964912,55.4385964912,55.4385964912,56.1403508772,56.8421052632,57.5438596491,58.2456140351,59.1228070175,59.8245614035,60.5263157895,61.2280701754,62.1052631579,62.8070175439,63.6842105263,64.2105263158,64.9122807018,65.6140350877,66.4912280702,67.1929824561,67.8947368421,68.5964912281,69.4736842105,70.1754385965,70.8771929825,71.5789473684,72.4561403509,73.1578947368,73.8596491228,74.5614035088,75.4385964912,76.1403508772,76.8421052632,77.5438596491,79.649122807,80.298245614,80.350877193,80.8947368421,74.3157894737,73.8947368421,77.6842105263,76.1754385965,76.1052631579,74.7543859649,67.3684210526,68.0701754386,68.2456140351,70.8771929825,,
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,,58.8431953558,59.3577941538,59.2474749343,59.435152143,59.5915498169,59.7102775134,59.8034434395,59.9907843091,59.7983983533,59.885846515,59.8068068304,59.8501945722,60.1209475345,60.2995435879,60.4381152903,60.4229800315,60.4034723647,60.7401477874,60.7361117184,60.6325192806,60.6759070224,60.8003524834,60.6964237065,61.0293993993,60.9917294219,60.9419512376,61.0600062559,60.9079809901,61.0458800144,61.016282175,61.0744688365,60.979957554,61.0058556634,60.9752488068,60.8588754839,60.7391387701,60.8709836909,60.834995409,60.8844372543,60.8689656564,60.7048321836,60.7293849367,60.6247834817,60.6671622062,60.5834137744,60.509419176,60.4132261981,60.4593046526,60.5639061076,60.3974182612,60.4300431523,60.420625658,60.4394606466,60.4471964456,60.4471964456,,
Not classified,INX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,81.8696472638,81.9712585281,82.3196400058,82.2470605313,82.1889969517,81.7970677892,82.0728697924,82.3631876905,82.6099579039,82.2615764262,82.3341559007,82.4793148498,82.4793148498,82.6244737988,82.9583393816,82.9873711714,83.059950646,83.1325301205,83.059950646,83.1325301205,83.205109595,83.1325301205,82.7986645377,82.6825373784,82.8131804326,82.6535055886,82.290608216,82.2035128466,82.0873856873,82.0002903179,64.4796051677,64.0586442154,63.9280011613,63.7247786326,63.7102627377,63.0134997823,64.3199303237,64.1021919001,64.1312236899,64.0441283205,64.0150965307,63.4780084192,63.4344607345,62.4909275657,62.447379881,61.837712295,62.0699666134,60.9682101902,60.8070837567,66.3086079257,66.1199012919,65.800551604,64.9876614893,64.8279866454,64.3054144288,,
"Iran, Islamic Rep.",IRN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,36.3902600751,36.4019253911,36.4387632309,36.4756010708,36.5124389106,36.5185785506,36.5615560304,36.5922542302,36.63523171,36.6536506299,36.9323902846,37.3290110268,37.7471205089,37.4272452663,37.1079839878,36.8071416292,36.6493528819,36.1422186203,36.7813551413,35.4337041676,35.781821754,36.1422186203,36.3528082713,36.5554163904,37.065006508,37.2676146271,37.4702227461,37.9865664677,37.8815786242,37.7587858248,38.6778899285,39.1629214863,39.3870183452,39.3900881652,39.4214003291,39.5558584445,39.1905498662,39.7768854834,39.1015250866,38.6085119969,39.1850241902,39.3207102336,39.4563962769,39.5920823203,29.2437191483,29.3794051917,29.5150912351,28.662909207,28.6636459638,28.573516049,28.4833861342,28.3932562195,28.3037402687,28.2136103539,28.2136103539,,
Iraq,IRQ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,20.1202643071,20.246015959,20.3717676109,20.2688798957,20.3946315477,20.406063516,20.5318151679,20.5432471363,20.5546791046,20.5615382857,20.5752566477,20.9433660288,20.9662299655,21.2177332693,21.2291652377,21.2291652377,21.2291652377,21.4669501795,21.581269863,21.581269863,21.581269863,21.6064201934,21.6064201934,21.6064201934,21.6407160985,21.6750120036,21.6750120036,21.7893316871,21.1034135858,21.1034135858,22.0179710543,21.8350595606,22.5667055354,21.3777808263,20.8061824085,20.8061824085,19.8001691931,20.3489036742,20.0059446235,18.9770674715,19.411482269,20.211720054,19.8687610033,19.8687610033,21.4692365732,20.5546791046,20.8976381553,18.7255641676,18.0742309818,18.9261374102,19.6398968502,19.7285411678,21.2631239639,21.3414072573,21.3414072573,,
Iceland,ISL,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.1471321696,21.1471321696,21.1471321696,21.1471321696,21.1471321696,21.1471321696,21.1471321696,21.1471321696,21.1471321696,19.9600997506,19.8603491272,19.7605985037,19.6608478803,19.5511221945,19.4513715711,19.3516209476,19.2618453865,19.1620947631,19.0623441397,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9526184539,18.9625935162,18.9625935162,18.9625935162,18.9526184539,18.9526184539,18.9426433915,18.9226932668,18.9027431421,18.8628428928,18.8428927681,18.8428927681,18.8428927681,18.8229426434,18.8029925187,18.7930174564,18.7730673317,18.7630922693,18.7132169576,18.7132169576,18.7032418953,18.6932668329,18.685286783,18.6753117207,18.6753117207,18.6753117207,18.6733167082,,
Israel,ISR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,23.6136783734,23.3364140481,24.1219963031,24.2606284658,23.752310536,24.2606284658,24.2606284658,24.0757855823,24.168207024,24.2606284658,24.3530499076,24.3530499076,24.8151571165,25.1848428835,24.9537892791,24.4916820702,24.5378927911,24.6303142329,24.6303142329,24.6303142329,24.8613678373,24.9537892791,25.5545286506,26.0628465804,26.5711645102,26.7560073937,26.6635859519,26.6173752311,26.5711645102,26.7560073937,26.7097966728,26.6635859519,26.6635859519,26.7560073937,26.4787430684,26.0628465804,26.0166358595,25.9704251386,25.831792976,26.1552680222,25.9242144177,26.0166358595,25.4621072089,23.7292051756,23.7754158965,23.5120147874,23.9417744917,23.8262476895,24.1497227357,23.3133086876,23.8909426987,24.3160813309,24.0434380776,24.8475046211,24.6719038817,,
Italy,ITA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,70.3240284247,70.2186256843,69.7358131311,69.5726088878,69.497806943,69.3788038489,69.2904015504,69.2087994288,68.7735881133,68.6137839584,60.0081602122,59.5287477474,59.440345449,59.508347217,59.5593485431,59.6001496039,59.5049471286,59.804154908,59.8687565877,59.7123525212,59.6749515487,59.6239502227,58.6855258237,58.6311244092,58.1245112373,57.944306552,57.8423038999,57.2540886063,57.2914895787,57.2574886947,54.5850192105,54.3266124919,54.0954064806,53.3881880929,52.1335554724,52.1879568869,52.1743565333,52.6469688212,53.7179966679,53.1671823467,52.7081704124,51.9295501683,50.6799483239,50.5983545251,50.098592507,48.2865302237,48.1471408173,49.1507445434,47.5365472224,48.7108179778,47.0952607602,46.675052696,46.3384782757,44.7473991977,44.0096552662,,
Jamaica,JAM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,49.215143121,49.3998153278,49.3998153278,49.215143121,46.8144044321,47.7377654663,47.7377654663,47.7377654663,47.7377654663,46.8144044321,46.8144044321,46.8144044321,46.8144044321,46.8144044321,46.8144044321,46.8144044321,46.8144044321,46.8144044321,45.891043398,45.891043398,45.891043398,44.9676823638,44.0443213296,44.0443213296,44.0443213296,44.0443213296,44.0443213296,44.0443213296,44.0443213296,43.9519852262,43.9519852262,43.9519852262,46.4450600185,46.1680517082,45.891043398,45.6140350877,45.1523545706,44.6906740536,44.5060018467,44.2289935365,44.2289935365,43.7673130194,43.7673130194,43.5826408126,43.1209602955,43.1209602955,42.8439519852,41.458910434,41.458910434,40.9972299169,40.9972299169,40.9972299169,40.9972299169,40.9972299169,40.9972299169,,
Jordan,JOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,12.2846781505,12.3073436083,12.3186763373,12.3640072529,12.3753399819,12.3980054397,12.4320036265,12.4546690843,12.4660018132,12.5113327289,12.5226654578,12.5679963735,12.5793291024,12.6246600181,12.6359927471,12.6586582049,12.6699909338,12.7153218495,12.7493200363,12.7719854941,12.6654578422,12.7391205802,12.8966455122,11.9004986401,12.667724388,12.7583862194,13.1006346328,13.2026291931,13.0303717135,11.7883046238,11.4505893019,12.7005893019,12.352674524,12.1486854034,12.6246600181,11.9106980961,12.0240253853,12.0806890299,12.0920217588,12.1146872167,11.5820489574,11.6160471442,11.3893925657,11.7520398912,11.4800543971,11.5367180417,10.9168177697,11.0210788758,11.5453931066,11.2897048885,11.2930840279,11.7695426898,11.9013291282,11.9846812345,11.9013291282,,
Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.3891464412,19.4164166894,19.1437142078,19.170984456,19.1000818107,18.8055631306,18.6473956913,18.5355876738,18.1401690755,18.2601581674,17.837469321,17.6868521549,17.5859247136,17.4986361157,17.1159618008,17.0150068213,16.9623362445,16.9050218341,16.8504366812,16.5465465465,16.4901746725,16.4554888039,16.4145275806,16.4409103373,16.1245200219,16.0625171374,16.0175534833,15.9544706528,15.7131102578,15.6143719144,15.5074053758,15.4004388371,15.2879868349,15.1755348327,14.9286889742,14.8120713306,14.6886145405,14.5679012346,14.4609053498,14.4252400549,13.1495198903,13.0672153635,12.9931412894,12.9327846365,12.8724279835,12.8148148148,12.7572016461,12.6968449931,12.6447187929,12.5990947744,12.5111437232,12.4780557384,12.4451393461,12.3957647575,12.3326750055,,
Kazakhstan,KAZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0324480498,82.1376449235,82.1020854169,80.4483831537,79.8139052487,79.894729044,79.7606400711,79.6663703374,79.7841612031,79.4479386599,79.0713412601,78.8981738712,78.7756046968,78.6331814646,78.4814979442,78.3181835019,78.1017890877,78.0765640627,80.439233989,80.3750416713,80.3837833833,80.3771159758,80.3763381116,80.3763381116,,
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.2773307095,44.2861158942,44.2949010788,44.3036862635,44.3124714481,44.3212566328,44.3300418175,44.3388270021,44.3476121868,44.3563973715,44.3651825561,44.3739677408,44.3827529255,44.3915381101,44.9309484485,44.9414906701,44.945004744,44.945004744,44.945004744,44.945004744,44.945004744,44.945004744,44.945004744,44.813226974,46.3049513301,46.3383350318,46.4472713216,46.8461187054,47.5331201462,47.0358786942,47.223881646,47.5665038479,47.1588712795,47.8476297572,47.8230312401,46.4753839126,46.726640194,46.4876831711,47.2221246091,46.8619320378,47.1571142425,47.120216467,47.2186105352,47.4259408933,47.4435112626,47.5348771831,47.562989774,47.589345328,47.9407527146,48.0022490073,48.5469304565,48.7226341498,48.5469304565,48.5469304565,48.5469304565,,
Kyrgyz Republic,KGZ,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5964546403,52.7632950991,54.0823774765,54.4264859228,55.4796663191,55.5839416058,55.7351407716,55.9228362878,55.8602711157,56.1835245047,56.1835245047,56.5172054223,56.1522419187,56.0218978102,55.9494264859,55.9363920751,55.929092805,55.3561001043,55.3279457769,55.3102189781,55.2205422315,55.0401459854,55.0422314911,55.0422314911,,
Cambodia,KHM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.9297530025,20.0147292092,20.0657149332,20.3659641967,20.5472467709,20.5472467709,20.5585769318,20.2639927487,19.6974847043,19.3689100385,13.8794470881,13.8794470881,13.8794470881,14.1627011104,14.1627011104,14.4459551326,14.4459551326,14.7292091548,14.7292091548,15.012463177,15.012463177,15.1824155903,15.2390663947,15.2447314752,16.938590528,18.6381146612,20.9607976433,23.5100838432,25.1246317698,25.2379333787,25.5495128031,25.5778382053,25.6684794924,25.8894176297,25.8894176297,25.9460684342,25.9460684342,26.2293224564,26.2859732608,27.0224337186,27.7022433719,28.3254022207,28.8919102651,29.6283707229,30.3421708588,30.3365057784,30.3365057784,30.3365057784,30.3365057784,30.9030138228,30.9030138228,30.9030138228,30.9030138228,30.9030138228,30.9030138228,,
Kiribati,KIR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.1481481481,48.1481481481,53.0864197531,53.0864197531,53.0864197531,53.0864197531,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,46.9135802469,48.1481481481,48.1481481481,48.1481481481,48.1481481481,48.1481481481,48.1481481481,48.1481481481,48.1481481481,48.1481481481,45.6790123457,45.6790123457,45.6790123457,45.6790123457,45.6790123457,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,41.975308642,,
St. Kitts and Nevis,KNA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,57.1428571429,57.1428571429,57.1428571429,57.1428571429,57.1428571429,57.1428571429,57.1428571429,57.1428571429,51.4285714286,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,42.8571428571,57.6923076923,57.6923076923,53.8461538462,53.8461538462,50,50,46.1538461538,46.1538461538,46.1538461538,46.1538461538,46.1538461538,46.1538461538,46.1538461538,46.1538461538,38.4615384615,38.4615384615,34.6153846154,34.6153846154,34.6153846154,38.4615384615,36.5384615385,35.7692307692,31.1538461538,31.1538461538,30.8846153846,19.2307692308,19.2692307692,19.5769230769,19.6153846154,21.1538461538,21.9230769231,23.0769230769,23.0769230769,23.0769230769,23.0769230769,23.0769230769,,
"Korea, Rep.",KOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.9054530375,21.5737093096,21.770682148,22.7140783745,23.6160066349,23.9995853203,24.2172921418,24.2898610823,24.2276591333,24.0928882438,23.8337134564,23.5330707029,23.5434376944,23.5123367199,23.5538046859,23.5330707029,23.5019697284,23.4605017624,23.3464648559,23.2946298984,23.2738959154,23.2531619324,23.1805929919,23.1080240514,23.0147211279,22.9836201534,23.0043541364,22.9525191789,22.7762803235,22.5896744765,22.4030686295,22.143893842,21.957287995,21.729214182,21.2315985901,20.8169189301,20.5577441426,20.4126062617,20.2571013892,20.4540742277,20.1054372545,19.82642835,19.6487603306,19.5517455071,19.4217862674,19.1783649876,18.984729674,18.7261671648,18.4860968074,18.2351126196,18.0612979533,18.3667180277,18.1468409497,17.9349610176,17.8087812885,,
Kuwait,KWT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.5757575758,7.6318742985,7.6318742985,7.6318742985,7.6879910213,7.6879910213,7.7441077441,7.7441077441,7.9124579125,7.9124579125,7.9124579125,7.9124579125,7.9124579125,7.9685746352,7.9685746352,7.9685746352,8.024691358,8.024691358,8.024691358,8.0808080808,8.3052749719,8.4736251403,8.4736251403,8.4736251403,8.4175084175,8.4175084175,8.4175084175,8.4736251403,8.4736251403,8.5016835017,8.5297418631,8.5578002245,8.5297418631,8.6195286195,8.5353535354,8.3838383838,,
